trial_id,resilience_profile,chaos_scenario,trial_num,started_at_utc,ended_at_utc,status,error_message,gatling_request_count,gatling_ok_count,gatling_ko_count,gatling_error_rate,gatling_p50_ms,gatling_p95_ms,gatling_p99_ms,gatling_mean_response_ms,gatling_mean_requests_per_sec,prometheus_error_rate,peak_process_cpu_usage,peak_jvm_heap_used_bytes,cb_recovery_time_seconds,cb_was_open_during_trial,gatling_report_dir
none__service_termination__01,none,service_termination,1,2026-07-05T16:19:31.695825+00:00,2026-07-05T16:25:38.562753+00:00,ok,,697.0,0.0,697.0,1.0,25042.0,25078.0,25131.0,23477.0,1.96,1.0,0.3333333333333333,195035136.0,0.0165261249994728,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705161946413
none__service_termination__02,none,service_termination,2,2026-07-05T16:25:48.570884+00:00,2026-07-05T16:31:51.047158+00:00,ok,,698.0,0.0,698.0,1.0,25035.0,25051.0,25077.0,23464.0,1.96,,0.0146022155085599,218103808.0,0.0071116250001068,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705162554801
none__service_termination__03,none,service_termination,3,2026-07-05T16:32:01.053927+00:00,2026-07-05T16:38:03.128182+00:00,ok,,698.0,0.0,698.0,1.0,25029.0,25045.0,25075.0,23460.0,1.97,,0.0205926670015067,234881024.0,0.011389916000553,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705163206965
none__service_termination__04,none,service_termination,4,2026-07-05T16:38:13.134528+00:00,2026-07-05T16:44:14.277657+00:00,ok,,698.0,0.0,698.0,1.0,25026.0,25037.0,25067.0,23453.0,1.97,,0.0218373493975903,233832448.0,0.0057615419991634,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705163818294
none__service_termination__05,none,service_termination,5,2026-07-05T16:44:24.284434+00:00,2026-07-05T16:50:26.105704+00:00,ok,,698.0,0.0,698.0,1.0,25027.0,25049.0,25073.0,23455.0,1.97,,0.0150829562594268,232783872.0,0.0145430840002518,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705164430079
none__service_termination__06,none,service_termination,6,2026-07-05T16:50:36.117209+00:00,2026-07-05T18:27:58.809867+00:00,ok,,895.0,0.0,895.0,1.0,19997.0,25030.0,30055.0,18232.0,2.54,,0.0252123869553302,233832448.0,0.0066503339985501,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705165041739
none__service_termination__07,none,service_termination,7,2026-07-05T18:28:08.823619+00:00,2026-07-05T19:28:19.453021+00:00,ok,,891.0,0.0,891.0,1.0,19971.0,25015.0,30020.0,18270.0,2.55,,0.1366208569118835,233832448.0,0.0072062910003296,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705182814234
none__service_termination__08,none,service_termination,8,2026-07-05T19:28:29.461627+00:00,2026-07-05T19:34:34.077208+00:00,ok,,698.0,0.0,698.0,1.0,25024.0,25043.0,25076.0,23452.0,1.97,,0.0251130085384229,233832448.0,0.00817408399962,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705192837104
none__service_termination__09,none,service_termination,9,2026-07-05T19:34:44.084243+00:00,2026-07-05T19:40:45.859557+00:00,ok,,698.0,0.0,698.0,1.0,25024.0,25037.0,25064.0,23451.0,1.97,,0.0146575688653019,233832448.0,0.0084987500013085,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705193449820
none__service_termination__10,none,service_termination,10,2026-07-05T19:40:55.863163+00:00,2026-07-05T19:46:57.798714+00:00,ok,,698.0,0.0,698.0,1.0,25022.0,25035.0,25087.0,23452.0,1.97,,0.0260913196186653,243269632.0,0.0072547920008219,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705194101813
none__service_termination__11,none,service_termination,11,2026-07-05T19:47:07.805706+00:00,2026-07-05T19:53:09.197724+00:00,ok,,698.0,0.0,698.0,1.0,25021.0,25037.0,25101.0,23450.0,1.97,,0.0268103232272613,244318208.0,0.0094640830011485,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705194713226
none__service_termination__12,none,service_termination,12,2026-07-05T19:53:19.204651+00:00,2026-07-05T19:59:20.420174+00:00,ok,,700.0,0.0,700.0,1.0,25019.0,25030.0,25445.0,23380.0,1.97,,0.022904606091115,244318208.0,0.0089735000001383,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705195324420
none__service_termination__13,none,service_termination,13,2026-07-05T19:59:30.427380+00:00,2026-07-05T20:05:34.709983+00:00,ok,,699.0,0.0,699.0,1.0,25019.0,25039.0,25072.0,23417.0,1.97,,0.0068078668683812,245366784.0,0.0111033330013015,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705195938622
none__service_termination__14,none,service_termination,14,2026-07-05T20:05:44.716939+00:00,2026-07-05T20:11:46.608710+00:00,ok,,698.0,0.0,698.0,1.0,25021.0,25039.0,25072.0,23449.0,1.97,,0.0473551637279597,242221056.0,0.0108094999995955,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705200550489
none__service_termination__15,none,service_termination,15,2026-07-05T20:11:56.612150+00:00,2026-07-05T20:17:57.989865+00:00,ok,,699.0,0.0,699.0,1.0,25020.0,25034.0,25081.0,23414.0,1.97,,0.0092824887104867,245366784.0,0.0075725830010924,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705201201930
none__service_termination__16,none,service_termination,16,2026-07-05T20:18:07.994552+00:00,2026-07-05T20:24:09.308210+00:00,ok,,698.0,0.0,698.0,1.0,25020.0,25032.0,25046.0,23447.0,1.97,,0.0178436793164111,244318208.0,0.0072189999991678,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705201813342
none__service_termination__17,none,service_termination,17,2026-07-05T20:24:19.315737+00:00,2026-07-05T20:30:20.741671+00:00,ok,,698.0,0.0,698.0,1.0,25020.0,25031.0,25046.0,23447.0,1.97,,0.0113036925395629,244318208.0,0.0050081250010407,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705202424686
none__service_termination__18,none,service_termination,18,2026-07-05T20:30:30.750443+00:00,2026-07-05T20:36:32.269665+00:00,ok,,698.0,0.0,698.0,1.0,25023.0,25047.0,25050.0,23450.0,1.97,,0.026110971629425,244318208.0,0.0069752920007886,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705203036120
none__service_termination__19,none,service_termination,19,2026-07-05T20:36:42.283375+00:00,2026-07-05T20:42:44.973427+00:00,ok,,698.0,0.0,698.0,1.0,25022.0,25037.0,25119.0,23451.0,1.97,,0.0133440085401654,241172480.0,0.0073525829993741,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705203648886
none__service_termination__20,none,service_termination,20,2026-07-05T20:42:54.977779+00:00,2026-07-05T20:48:57.451595+00:00,ok,,699.0,0.0,699.0,1.0,25019.0,25032.0,25506.0,23379.0,1.97,,0.0145545796737766,245366776.0,0.0078843329993105,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705204301845
none__latency_injection__01,none,latency_injection,1,2026-07-05T20:49:07.462529+00:00,2026-07-05T20:55:05.519275+00:00,ok,,807.0,797.0,10.0,0.0123915737298636,21459.0,22349.0,22714.0,20206.0,2.29,,0.0693641618497109,243269632.0,0.0136190840003109,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705204912819
none__latency_injection__02,none,latency_injection,2,2026-07-05T20:55:15.526667+00:00,2026-07-05T21:01:15.900181+00:00,ok,,806.0,797.0,9.0,0.0111662531017369,21428.0,22464.0,22705.0,20233.0,2.3,,0.0169620253164556,241172480.0,0.008440249999694,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705205523513
none__latency_injection__03,none,latency_injection,3,2026-07-05T21:01:25.902958+00:00,2026-07-05T21:07:25.545376+00:00,ok,,806.0,796.0,10.0,0.0124069478908188,21511.0,22465.0,22879.0,20266.0,2.28,,0.0158132530120481,244318208.0,0.007297792000827,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705210131999
none__latency_injection__04,none,latency_injection,4,2026-07-05T21:07:35.553754+00:00,2026-07-05T21:13:33.622304+00:00,ok,,807.0,800.0,7.0,0.0086741016109045,21370.0,22393.0,22657.0,20209.0,2.29,,0.0140738879115355,241172480.0,0.0046067080002103,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705210741091
none__latency_injection__05,none,latency_injection,5,2026-07-05T21:13:43.630722+00:00,2026-07-05T21:19:41.449090+00:00,ok,,805.0,801.0,4.0,0.0049689440993788,21418.0,22349.0,22740.0,20218.0,2.29,,0.0075357950263752,244318208.0,0.0081324170023435,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705211349120
none__latency_injection__06,none,latency_injection,6,2026-07-05T21:19:51.456505+00:00,2026-07-05T21:25:49.563904+00:00,ok,,802.0,798.0,4.0,0.0049875311720698,21479.0,22534.0,22948.0,20302.0,2.28,,0.0106087395807021,244318208.0,0.0177941670008294,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705211956867
none__latency_injection__07,none,latency_injection,7,2026-07-05T21:25:59.571180+00:00,2026-07-05T21:32:00.538448+00:00,ok,,805.0,801.0,4.0,0.0049689440993788,21383.0,22403.0,22853.0,20247.0,2.29,,0.0077869881939211,240123904.0,0.007846625001548,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705212608461
none__latency_injection__08,none,latency_injection,8,2026-07-05T21:32:10.551136+00:00,2026-07-05T21:38:06.185474+00:00,ok,,804.0,797.0,7.0,0.0087064676616915,21473.0,22337.0,22715.0,20232.0,2.29,,0.010214250124564,244318208.0,0.0104635419993428,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705213214259
none__latency_injection__09,none,latency_injection,9,2026-07-05T21:38:16.197365+00:00,2026-07-05T21:44:12.124208+00:00,ok,,808.0,796.0,12.0,0.0148514851485148,21347.0,22391.0,22662.0,20176.0,2.3,,0.0138086869194074,243269632.0,0.0076832919985463,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705213819909
none__latency_injection__10,none,latency_injection,10,2026-07-05T21:44:22.136533+00:00,2026-07-05T21:50:19.104580+00:00,ok,,804.0,801.0,3.0,0.003731343283582,21500.0,22516.0,22797.0,20282.0,2.28,,0.0160682902334923,244318208.0,0.0057194159999198,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705214425928
none__latency_injection__11,none,latency_injection,11,2026-07-05T21:50:29.117300+00:00,2026-07-05T21:56:25.572326+00:00,ok,,808.0,793.0,15.0,0.0185643564356435,21359.0,22392.0,22873.0,20163.0,2.29,,0.011063615790797,240123904.0,0.0061255840009835,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705215032671
none__latency_injection__12,none,latency_injection,12,2026-07-05T21:56:35.584921+00:00,2026-07-05T22:02:31.899981+00:00,ok,,806.0,793.0,13.0,0.0161290322580645,21388.0,22466.0,22867.0,20210.0,2.29,,0.0075056292219164,241172480.0,0.0060188339994056,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705215639225
none__latency_injection__13,none,latency_injection,13,2026-07-05T22:02:41.912376+00:00,2026-07-05T22:08:37.249389+00:00,ok,,805.0,794.0,11.0,0.0136645962732919,21438.0,22421.0,22812.0,20184.0,2.29,,0.0170854271356783,244318208.0,0.0078534580025007,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705220245473
none__latency_injection__14,none,latency_injection,14,2026-07-05T22:08:47.261469+00:00,2026-07-05T22:14:43.275971+00:00,ok,,806.0,799.0,7.0,0.0086848635235732,21414.0,22422.0,22737.0,20222.0,2.29,,0.0070457976849521,243269632.0,0.00635174999843,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705220850961
none__latency_injection__15,none,latency_injection,15,2026-07-05T22:14:53.288063+00:00,2026-07-05T22:20:49.536121+00:00,ok,,801.0,798.0,3.0,0.0037453183520599,21496.0,22506.0,22780.0,20306.0,2.28,,0.0080503144654088,241172480.0,0.0090275840011599,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705221456823
none__latency_injection__16,none,latency_injection,16,2026-07-05T22:20:59.548558+00:00,2026-07-05T22:26:55.383076+00:00,ok,,801.0,796.0,5.0,0.0062421972534332,21571.0,22520.0,22866.0,20320.0,2.28,,0.0123519032014116,244318208.0,0.0090815000003203,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705222103461
none__latency_injection__17,none,latency_injection,17,2026-07-05T22:27:05.395335+00:00,2026-07-05T22:33:02.232349+00:00,ok,,806.0,797.0,9.0,0.0111662531017369,21400.0,22548.0,22875.0,20243.0,2.28,,0.0065097646469704,245366784.0,0.0039702499998384,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705222709059
none__latency_injection__18,none,latency_injection,18,2026-07-05T22:33:12.244397+00:00,2026-07-05T22:39:08.015149+00:00,ok,,809.0,799.0,10.0,0.0123609394313967,21332.0,22310.0,22584.0,20158.0,2.3,,0.0128108515448379,244318208.0,0.007041916000162,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705223316102
none__latency_injection__19,none,latency_injection,19,2026-07-05T22:39:18.019822+00:00,2026-07-05T22:45:13.226324+00:00,ok,,807.0,796.0,11.0,0.01363073110285,21299.0,22323.0,22776.0,20165.0,2.3,,0.006006006006006,244318208.0,0.0068711249987245,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705223921661
none__latency_injection__20,none,latency_injection,20,2026-07-05T22:45:23.238731+00:00,2026-07-05T22:51:19.837708+00:00,ok,,806.0,796.0,10.0,0.0124069478908188,21468.0,22401.0,22752.0,20273.0,2.28,,0.0158331239004775,242221056.0,0.0066588329973455,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705224526851
none__partial_failure__01,none,partial_failure,1,2026-07-05T22:51:29.844927+00:00,2026-07-05T22:57:15.504941+00:00,ok,,1555.0,1523.0,32.0,0.0205787781350482,10777.0,11444.0,11654.0,10304.0,4.56,,0.0147477360931435,241172480.0,0.0120051660014723,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705225133561
none__partial_failure__02,none,partial_failure,2,2026-07-05T22:57:25.509739+00:00,2026-07-05T23:03:13.094654+00:00,ok,,1559.0,1532.0,27.0,0.0173187940987812,10774.0,11365.0,11603.0,10280.0,4.57,,0.0183786505538771,242221056.0,0.0102518330022576,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705225731013
none__partial_failure__03,none,partial_failure,3,2026-07-05T23:03:23.102213+00:00,2026-07-05T23:09:10.847440+00:00,ok,,1555.0,1529.0,26.0,0.0167202572347266,10814.0,11410.0,11632.0,10307.0,4.56,,0.0181634712411705,242221056.0,0.0094647500009159,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705230328799
none__partial_failure__04,none,partial_failure,4,2026-07-05T23:09:20.858330+00:00,2026-07-06T01:17:09.413573+00:00,ok,,1550.0,1512.0,38.0,0.024516129032258,10839.0,11446.0,11653.0,10350.0,4.53,,0.0228868660598179,243269624.0,0.0054031250001571,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260705230925971
none__partial_failure__05,none,partial_failure,5,2026-07-06T01:17:19.418219+00:00,2026-07-06T01:23:07.963268+00:00,ok,,1560.0,1538.0,22.0,0.0141025641025641,10762.0,11338.0,11588.0,10275.0,4.57,,0.0145801910507792,244318208.0,0.0128711249999469,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706011725492
none__partial_failure__06,none,partial_failure,6,2026-07-06T01:23:17.970934+00:00,2026-07-06T01:29:05.558203+00:00,ok,,1563.0,1537.0,26.0,0.0166346769033909,10728.0,11348.0,11577.0,10263.0,4.57,,0.0165745856353591,244318208.0,0.0109326670026348,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706012323104
none__partial_failure__07,none,partial_failure,7,2026-07-06T01:29:15.562370+00:00,2026-07-06T01:35:04.020914+00:00,ok,,1553.0,1531.0,22.0,0.0141661300708306,10812.0,11399.0,11612.0,10315.0,4.55,,0.0178436793164111,239075328.0,0.0078304169983312,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706012922102
none__partial_failure__08,none,partial_failure,8,2026-07-06T01:35:14.026836+00:00,2026-07-06T01:41:03.417143+00:00,ok,,1559.0,1542.0,17.0,0.0109044259140474,10770.0,11393.0,11609.0,10282.0,4.56,,0.0113122171945701,242221056.0,0.0073279169992019,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706013521084
none__partial_failure__09,none,partial_failure,9,2026-07-06T01:41:13.423832+00:00,2026-07-06T01:47:01.041899+00:00,ok,,1563.0,1549.0,14.0,0.0089571337172104,10743.0,11352.0,11560.0,10260.0,4.58,,0.017455097394384,244318208.0,0.0076024579975637,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706014118767
none__partial_failure__10,none,partial_failure,10,2026-07-06T01:47:11.049146+00:00,2026-07-06T01:53:29.314379+00:00,ok,,1542.0,1493.0,49.0,0.0317769130998702,10791.0,11578.0,13320.0,10385.0,4.52,,0.1933060109289617,244318208.0,0.0079828749985608,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706014746969
none__partial_failure__11,none,partial_failure,11,2026-07-06T01:53:39.321199+00:00,2026-07-06T01:59:25.087422+00:00,ok,,1559.0,1517.0,42.0,0.0269403463758819,10769.0,11421.0,11706.0,10283.0,4.57,,0.0125659713495853,244318208.0,0.0088364580005873,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706015343254
none__partial_failure__12,none,partial_failure,12,2026-07-06T01:59:35.100143+00:00,2026-07-06T02:05:20.730263+00:00,ok,,1547.0,1513.0,34.0,0.0219780219780219,10841.0,11492.0,11734.0,10356.0,4.52,,0.0359801488833746,241172480.0,0.0061002500005997,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706015938674
none__partial_failure__13,none,partial_failure,13,2026-07-06T02:05:30.737663+00:00,2026-07-06T02:11:16.032287+00:00,ok,,1556.0,1533.0,23.0,0.0147814910025706,10806.0,11373.0,11587.0,10306.0,4.56,,0.0160965794768611,239075328.0,0.0085423340024135,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706020534294
none__partial_failure__14,none,partial_failure,14,2026-07-06T02:11:26.039335+00:00,2026-07-06T02:17:11.423295+00:00,ok,,1558.0,1530.0,28.0,0.017971758664955,10747.0,11366.0,11555.0,10281.0,4.57,,0.0163686728783681,245366784.0,0.0059629169991239,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706021129663
none__partial_failure__15,none,partial_failure,15,2026-07-06T02:17:21.427770+00:00,2026-07-06T02:23:07.005251+00:00,ok,,1551.0,1523.0,28.0,0.0180528691166989,10813.0,11441.0,11686.0,10321.0,4.55,,0.0153497735279315,243269632.0,0.0090708749994519,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706021725123
none__partial_failure__16,none,partial_failure,16,2026-07-06T02:23:17.017256+00:00,2026-07-06T02:29:02.638744+00:00,ok,,1551.0,1524.0,27.0,0.0174081237911025,10825.0,11408.0,11629.0,10333.0,4.55,,0.0138364779874213,242221056.0,0.0103931250014284,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706022320716
none__partial_failure__17,none,partial_failure,17,2026-07-06T02:29:12.649135+00:00,2026-07-06T02:34:57.938442+00:00,ok,,1559.0,1539.0,20.0,0.0128287363694676,10772.0,11384.0,11620.0,10283.0,4.57,,0.0163357627544609,242221056.0,0.007667499998206,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706022916359
none__partial_failure__18,none,partial_failure,18,2026-07-06T02:35:07.951866+00:00,2026-07-06T02:40:53.394977+00:00,ok,,1551.0,1518.0,33.0,0.0212765957446808,10828.0,11412.0,11659.0,10332.0,4.55,,0.0163522012578616,239075328.0,0.0065735000025597,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706023511669
none__partial_failure__19,none,partial_failure,19,2026-07-06T02:41:03.405875+00:00,2026-07-06T02:46:48.913741+00:00,ok,,1561.0,1524.0,37.0,0.0237027546444586,10749.0,11368.0,11580.0,10257.0,4.58,,0.0160884866767219,244318200.0,0.0039614579982298,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706024107657
none__partial_failure__20,none,partial_failure,20,2026-07-06T02:46:58.926098+00:00,2026-07-06T02:52:44.071142+00:00,ok,,1560.0,1532.0,28.0,0.0179487179487179,10754.0,11376.0,11580.0,10269.0,4.57,,0.0153652392947103,245366784.0,0.0054028339982323,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706024702599
none__cascading_failure__01,none,cascading_failure,1,2026-07-06T02:52:54.081065+00:00,2026-07-06T02:59:00.306304+00:00,ok,,801.0,799.0,2.0,0.0024968789013732,21495.0,22514.0,22909.0,20304.0,2.28,,0.0075528700906344,243269632.0,0.0052426670008571,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706025307995
none__cascading_failure__02,none,cascading_failure,2,2026-07-06T02:59:10.318786+00:00,2026-07-06T03:05:15.674516+00:00,ok,,805.0,798.0,7.0,0.008695652173913,21461.0,22365.0,22687.0,20221.0,2.29,,0.0171026156941649,241172480.0,0.0093240829992282,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706025924256
none__cascading_failure__03,none,cascading_failure,3,2026-07-06T03:05:25.686608+00:00,2026-07-06T03:21:01.441829+00:00,ok,,800.0,787.0,13.0,0.01625,21469.0,23294.0,25242.0,20358.0,2.28,,0.2748603351955307,242221056.0,0.0081669169994711,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706030539391
none__cascading_failure__04,none,cascading_failure,4,2026-07-06T03:21:11.449697+00:00,2026-07-06T03:27:21.106807+00:00,ok,,807.0,799.0,8.0,0.0099132589838909,21368.0,22467.0,22940.0,20221.0,2.29,,0.0075037518759379,244318208.0,0.0060797500009357,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706032127992
none__cascading_failure__05,none,cascading_failure,5,2026-07-06T03:27:31.114410+00:00,2026-07-06T03:33:39.191133+00:00,ok,,800.0,792.0,8.0,0.01,21613.0,22567.0,22816.0,20333.0,2.27,,0.0283544303797468,242221056.0,0.0102341249985329,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706032746442
none__cascading_failure__06,none,cascading_failure,6,2026-07-06T03:33:49.194192+00:00,2026-07-06T03:39:57.418045+00:00,ok,,805.0,798.0,7.0,0.008695652173913,21394.0,22579.0,23049.0,20207.0,2.29,,0.0077830780818478,242221056.0,0.0086607080011162,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706033404670
none__cascading_failure__07,none,cascading_failure,7,2026-07-06T03:40:07.425652+00:00,2026-07-06T03:46:15.685728+00:00,ok,,804.0,800.0,4.0,0.0049751243781094,21429.0,22495.0,22937.0,20291.0,2.28,,0.0060377358490566,243269632.0,0.0091441249969648,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706034023084
none__cascading_failure__08,none,cascading_failure,8,2026-07-06T03:46:25.692691+00:00,2026-07-06T03:52:34.799101+00:00,ok,,806.0,803.0,3.0,0.0037220843672456,21453.0,22385.0,22649.0,20239.0,2.29,,0.0130686102035687,243269632.0,0.0065634590027912,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706034642158
none__cascading_failure__09,none,cascading_failure,9,2026-07-06T03:52:44.806820+00:00,2026-07-06T03:58:51.057829+00:00,ok,,804.0,798.0,6.0,0.0074626865671641,21496.0,22409.0,22819.0,20255.0,2.28,,0.0070351758793969,241172480.0,0.0058517500001471,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706035258667
none__cascading_failure__10,none,cascading_failure,10,2026-07-06T03:59:01.065125+00:00,2026-07-06T04:05:06.837230+00:00,ok,,799.0,794.0,5.0,0.0062578222778473,21592.0,22664.0,23053.0,20386.0,2.27,,0.014831573655103,244318208.0,0.0057518330067978,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706035914914
none__cascading_failure__11,none,cascading_failure,11,2026-07-06T04:05:16.844667+00:00,2026-07-06T04:11:22.332277+00:00,ok,,807.0,800.0,7.0,0.0086741016109045,21373.0,22343.0,22855.0,20168.0,2.3,,0.0090955027791814,245366784.0,0.0060469160016509,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706040530793
none__cascading_failure__12,none,cascading_failure,12,2026-07-06T04:11:32.336907+00:00,2026-07-06T04:17:39.043932+00:00,ok,,806.0,800.0,6.0,0.0074441687344913,21420.0,22390.0,22821.0,20223.0,2.29,,0.0075452716297786,243269632.0,0.0066342089994577,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706041146305
none__cascading_failure__13,none,cascading_failure,13,2026-07-06T04:17:49.051623+00:00,2026-07-06T04:23:55.718127+00:00,ok,,807.0,800.0,7.0,0.0086741016109045,21372.0,22330.0,22762.0,20176.0,2.29,,0.0112416964741951,242221056.0,0.0037295829970389,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706041803051
none__cascading_failure__14,none,cascading_failure,14,2026-07-06T04:24:05.727278+00:00,2026-07-06T04:30:11.935585+00:00,ok,,803.0,800.0,3.0,0.0037359900373599,21387.0,22389.0,22771.0,20256.0,2.28,,0.0075169130543723,242221056.0,0.005937999994785,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260706042419884
