trial_id,resilience_profile,chaos_scenario,trial_num,started_at_utc,ended_at_utc,status,error_message,gatling_request_count,gatling_ok_count,gatling_ko_count,gatling_error_rate,gatling_p50_ms,gatling_p95_ms,gatling_p99_ms,gatling_mean_response_ms,gatling_mean_requests_per_sec,prometheus_error_rate,peak_process_cpu_usage,peak_jvm_heap_used_bytes,cb_recovery_time_seconds,cb_was_open_during_trial,gatling_report_dir
circuit-breaker__partial_failure__15,circuit-breaker,partial_failure,15,2026-07-02T12:49:17.545081+00:00,2026-07-02T12:56:34.884177+00:00,ok,,550,0,550,1.0,30026.0,30105.0,30194.0,30041.0,1.52,,,,,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702124932978
circuit-breaker__partial_failure__16,circuit-breaker,partial_failure,16,2026-07-02T12:56:44.891185+00:00,2026-07-02T13:03:57.297880+00:00,ok,,550,0,550,1.0,30034.0,30190.0,30428.0,30061.0,1.53,,,,,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702125654321
circuit-breaker__partial_failure__17,circuit-breaker,partial_failure,17,2026-07-02T13:04:07.329510+00:00,2026-07-02T13:11:36.565070+00:00,ok,,550,0,550,1.0,30036.0,30201.0,30402.0,30060.0,1.52,,,,,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702130430926
circuit-breaker__partial_failure__18,circuit-breaker,partial_failure,18,2026-07-02T13:11:46.588211+00:00,2026-07-02T13:19:17.675444+00:00,ok,,549,0,549,1.0,30068.0,30221.0,30413.0,30091.0,1.52,,,,,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702131211168
circuit-breaker__partial_failure__19,circuit-breaker,partial_failure,19,2026-07-02T13:19:27.698726+00:00,2026-07-02T13:26:53.784352+00:00,ok,,550,0,550,1.0,30034.0,30143.0,30265.0,30048.0,1.53,,,,,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702131948402
circuit-breaker__partial_failure__20,circuit-breaker,partial_failure,20,2026-07-02T13:27:03.808830+00:00,2026-07-02T13:34:28.625144+00:00,ok,,550,0,550,1.0,30044.0,30142.0,30264.0,30059.0,1.53,,,,,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702132724595
circuit-breaker__cascading_failure__01,circuit-breaker,cascading_failure,1,2026-07-02T13:34:38.680119+00:00,2026-07-02T13:42:17.063342+00:00,ok,,550,0,550,1.0,30031.0,30124.0,30417.0,30050.0,1.53,,,,,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702133512007
circuit-breaker__cascading_failure__02,circuit-breaker,cascading_failure,2,2026-07-02T13:42:27.105795+00:00,2026-07-02T13:49:53.166366+00:00,ok,,550,0,550,1.0,30021.0,30105.0,30122.0,30039.0,1.53,,,,,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702134251176
circuit-breaker__cascading_failure__03,circuit-breaker,cascading_failure,3,2026-07-02T13:50:03.214029+00:00,2026-07-02T13:57:31.776633+00:00,ok,,550,0,550,1.0,30025.0,30096.0,30118.0,30037.0,1.53,,,,,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702135027864
circuit-breaker__cascading_failure__04,circuit-breaker,cascading_failure,4,2026-07-02T13:57:41.796350+00:00,2026-07-02T14:05:16.548834+00:00,ok,,502,0,502,1.0,30908.0,44781.0,54118.0,33144.0,1.4,,,,,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702135808121
circuit-breaker__cascading_failure__05,circuit-breaker,cascading_failure,5,2026-07-02T14:05:26.580185+00:00,2026-07-02T14:14:31.041830+00:00,ok,,538,0,538,1.0,30510.0,33169.0,34759.0,30889.0,1.51,,,,,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702140723102
circuit-breaker__cascading_failure__06,circuit-breaker,cascading_failure,6,2026-07-02T14:14:41.090206+00:00,2026-07-02T14:23:39.645132+00:00,ok,,538,0,538,1.0,30737.0,33373.0,36727.0,31082.0,1.51,,,,,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702141627420
circuit-breaker__cascading_failure__07,circuit-breaker,cascading_failure,7,2026-07-02T14:23:49.696927+00:00,2026-07-02T14:32:35.797442+00:00,ok,,541,0,541,1.0,30204.0,31497.0,32012.0,30376.0,1.51,,,,,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702142528631
circuit-breaker__cascading_failure__08,circuit-breaker,cascading_failure,8,2026-07-02T14:32:45.818875+00:00,2026-07-02T14:40:14.593984+00:00,ok,,549,0,549,1.0,30029.0,30122.0,30209.0,30043.0,1.52,,,,,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702143311723
circuit-breaker__cascading_failure__09,circuit-breaker,cascading_failure,9,2026-07-02T14:40:24.612764+00:00,2026-07-02T14:47:56.866146+00:00,ok,,549,0,549,1.0,30038.0,30134.0,30312.0,30053.0,1.52,,,,,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702144054620
circuit-breaker__cascading_failure__10,circuit-breaker,cascading_failure,10,2026-07-02T14:48:06.876245+00:00,2026-07-02T14:55:35.925445+00:00,ok,,549,0,549,1.0,30049.0,30137.0,30389.0,30062.0,1.52,,,,,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702144829945
circuit-breaker__cascading_failure__11,circuit-breaker,cascading_failure,11,2026-07-02T14:55:45.942999+00:00,2026-07-02T15:03:08.832780+00:00,ok,,549,0,549,1.0,30043.0,30128.0,30213.0,30055.0,1.52,,,,,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702145605979
circuit-breaker__cascading_failure__12,circuit-breaker,cascading_failure,12,2026-07-02T15:03:18.863329+00:00,2026-07-02T15:10:50.037792+00:00,ok,,550,0,550,1.0,30025.0,30092.0,30155.0,30036.0,1.53,,,,,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702150346682
circuit-breaker__cascading_failure__13,circuit-breaker,cascading_failure,13,2026-07-02T15:11:00.066111+00:00,2026-07-02T15:18:26.715099+00:00,ok,,549,0,549,1.0,30041.0,30110.0,30144.0,30052.0,1.52,,,,,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702151125111
circuit-breaker__cascading_failure__14,circuit-breaker,cascading_failure,14,2026-07-02T15:18:36.723895+00:00,2026-07-02T15:25:57.481653+00:00,ok,,550,0,550,1.0,30036.0,30103.0,30139.0,30050.0,1.53,,,,,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702151856012
circuit-breaker__cascading_failure__15,circuit-breaker,cascading_failure,15,2026-07-02T15:26:07.490667+00:00,2026-07-02T15:33:31.658840+00:00,ok,,549,0,549,1.0,30058.0,30162.0,30309.0,30069.0,1.52,,,,,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702152629333
circuit-breaker__cascading_failure__16,circuit-breaker,cascading_failure,16,2026-07-02T15:33:41.683007+00:00,2026-07-02T15:41:12.900214+00:00,ok,,549,0,549,1.0,30026.0,30119.0,30215.0,30042.0,1.52,,,,,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702153409878
circuit-breaker__cascading_failure__17,circuit-breaker,cascading_failure,17,2026-07-02T15:41:22.927525+00:00,2026-07-02T15:48:53.599297+00:00,ok,,549,0,549,1.0,30027.0,30119.0,30156.0,30042.0,1.52,,,,,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702154151449
circuit-breaker__cascading_failure__18,circuit-breaker,cascading_failure,18,2026-07-02T15:49:03.632407+00:00,2026-07-02T15:56:34.658374+00:00,ok,,549,0,549,1.0,30024.0,30112.0,30167.0,30040.0,1.52,,,,,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702154931448
circuit-breaker__cascading_failure__19,circuit-breaker,cascading_failure,19,2026-07-02T15:56:44.681600+00:00,2026-07-02T16:04:12.170377+00:00,ok,,550,0,550,1.0,30023.0,30103.0,30125.0,30040.0,1.53,,,,,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702155710117
circuit-breaker__cascading_failure__20,circuit-breaker,cascading_failure,20,2026-07-02T16:04:22.193166+00:00,2026-07-02T16:11:48.739210+00:00,ok,,549,0,549,1.0,30032.0,30131.0,30243.0,30047.0,1.52,,,,,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702160446556
bulkhead__service_termination__01,bulkhead,service_termination,1,2026-07-02T16:13:04.352266+00:00,2026-07-02T16:19:09.177922+00:00,ok,,874,0,874,1.0,20166.0,25091.0,29625.0,18656.0,2.47,,0.35837822512049905,183500800.0,0.04562291700858623,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702161312999
bulkhead__service_termination__02,bulkhead,service_termination,2,2026-07-02T16:19:19.191223+00:00,2026-07-02T16:25:20.699425+00:00,ok,,776,0,776,1.0,21867.0,25015.0,25170.0,20939.0,2.22,,0.06517589310062721,151391320.0,0.0399005840299651,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702161929122
bulkhead__service_termination__03,bulkhead,service_termination,3,2026-07-02T16:25:30.709609+00:00,2026-07-02T16:31:32.835547+00:00,ok,,842,0,842,1.0,20206.0,25019.0,25142.0,19391.0,2.39,,0.0915314401622718,188743680.0,0.014558167080394924,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702162538882
bulkhead__service_termination__04,bulkhead,service_termination,4,2026-07-02T16:31:42.847577+00:00,2026-07-02T16:37:46.554881+00:00,ok,,959,0,959,1.0,17642.0,22907.0,25035.0,17113.0,2.7,,0.08945293247905371,246415360.0,0.010108291986398399,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702163150355
bulkhead__service_termination__05,bulkhead,service_termination,5,2026-07-02T16:37:56.561705+00:00,2026-07-02T16:43:51.932782+00:00,ok,,826,0,826,1.0,20170.0,25176.0,25358.0,19612.0,2.37,,0.09911727616645649,247463936.0,0.04197270900476724,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702163801246
bulkhead__service_termination__06,bulkhead,service_termination,6,2026-07-02T16:44:01.953653+00:00,2026-07-02T16:50:01.458537+00:00,ok,,807,0,807,1.0,20254.0,25101.0,25350.0,20052.0,2.32,,0.05857106791214339,246415360.0,0.03564920800272375,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702164411273
bulkhead__service_termination__07,bulkhead,service_termination,7,2026-07-02T16:50:11.476681+00:00,2026-07-02T16:56:09.010713+00:00,ok,,822,0,822,1.0,20158.0,25054.0,25850.0,19656.0,2.37,,0.20438709677419356,245366784.0,0.026291917078197002,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702165019896
bulkhead__service_termination__08,bulkhead,service_termination,8,2026-07-02T16:56:19.018800+00:00,2026-07-02T17:02:23.311689+00:00,ok,,735,0,735,1.0,24879.0,25139.0,25250.0,22093.0,2.09,,0.04553503668100177,248512512.0,0.03619625000283122,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702165630533
bulkhead__service_termination__09,bulkhead,service_termination,9,2026-07-02T17:02:33.316948+00:00,2026-07-02T17:08:34.142295+00:00,ok,,785,0,785,1.0,21319.0,25042.0,25089.0,20703.0,2.24,,0.06462240243284338,244318208.0,0.028132917010225356,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702170242579
bulkhead__service_termination__10,bulkhead,service_termination,10,2026-07-02T17:08:44.158292+00:00,2026-07-02T17:14:46.941809+00:00,ok,,781,0,781,1.0,21251.0,25043.0,25077.0,20780.0,2.23,,0.04061696658097687,248512512.0,0.025048624956980348,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702170854757
bulkhead__service_termination__11,bulkhead,service_termination,11,2026-07-02T17:14:56.963944+00:00,2026-07-02T17:20:55.534063+00:00,ok,,792,0,792,1.0,21163.0,25036.0,25068.0,20471.0,2.27,,0.06094464195022854,246415360.0,0.031407459056936204,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702171505202
bulkhead__service_termination__12,bulkhead,service_termination,12,2026-07-02T17:21:05.548286+00:00,2026-07-02T17:27:04.848178+00:00,ok,,776,0,776,1.0,21519.0,25035.0,25081.0,20866.0,2.22,,0.027149321266968323,246415360.0,0.03677504102233797,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702172113670
bulkhead__service_termination__13,bulkhead,service_termination,13,2026-07-02T17:27:14.859633+00:00,2026-07-02T17:33:13.441438+00:00,ok,,782,0,782,1.0,21438.0,25052.0,25126.0,20760.0,2.24,,0.034222445898339206,248512512.0,0.04669925000052899,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702172722970
bulkhead__service_termination__14,bulkhead,service_termination,14,2026-07-02T17:33:25.494312+00:00,2026-07-02T17:39:25.330370+00:00,ok,,790,0,790,1.0,21303.0,25036.0,25080.0,20626.0,2.26,,0.02658640581891146,247463936.0,0.03699591604527086,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702173333566
bulkhead__service_termination__15,bulkhead,service_termination,15,2026-07-02T17:39:35.339677+00:00,2026-07-02T17:45:35.922280+00:00,ok,,766,0,766,1.0,23280.0,25104.0,27019.0,21227.0,2.18,,0.07948012996750811,246415360.0,0.0424280830193311,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702173943354
bulkhead__service_termination__16,bulkhead,service_termination,16,2026-07-02T17:45:45.938223+00:00,2026-07-02T17:51:51.612729+00:00,ok,,770,0,770,1.0,22219.0,25030.0,25118.0,21305.0,2.17,,0.07598870056497176,248512512.0,0.1400138329481706,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702174553723
bulkhead__service_termination__17,bulkhead,service_termination,17,2026-07-02T17:52:01.645092+00:00,2026-07-02T17:58:09.437343+00:00,ok,,829,0,829,1.0,20337.0,25020.0,25082.0,19768.0,2.34,,0.051228978007761966,245366784.0,0.019189457991160452,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702175212645
bulkhead__service_termination__18,bulkhead,service_termination,18,2026-07-02T17:58:19.448571+00:00,2026-07-02T18:04:18.314817+00:00,ok,,772,0,772,1.0,21940.0,25037.0,25202.0,21080.0,2.19,,0.07425049033342673,247463936.0,0.06656854203902185,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702175823579
bulkhead__service_termination__19,bulkhead,service_termination,19,2026-07-02T18:04:28.328143+00:00,2026-07-02T18:10:26.367488+00:00,ok,,720,0,720,1.0,24796.0,25135.0,25251.0,22501.0,2.07,,0.03270179081235401,244318208.0,0.02537079097237438,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702180436690
bulkhead__service_termination__20,bulkhead,service_termination,20,2026-07-02T18:10:36.381318+00:00,2026-07-02T18:16:39.344099+00:00,ok,,793,0,793,1.0,21598.0,25044.0,25185.0,20613.0,2.24,,0.065905552672548,248512512.0,0.01262920896988362,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702181044186
bulkhead__latency_injection__01,bulkhead,latency_injection,1,2026-07-02T18:16:49.353518+00:00,2026-07-02T18:22:52.393143+00:00,ok,,793,741,52,0.06557377049180328,21379.0,22865.0,24024.0,20461.0,2.27,,0.4883576529028252,247463936.0,0.035017707967199385,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702181659410
bulkhead__latency_injection__02,bulkhead,latency_injection,2,2026-07-02T18:23:02.407062+00:00,2026-07-02T18:29:05.182364+00:00,ok,,807,783,24,0.02973977695167286,21370.0,22374.0,22795.0,20166.0,2.3,,0.19665379665379668,247463920.0,0.045288291992619634,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702182312151
bulkhead__latency_injection__03,bulkhead,latency_injection,3,2026-07-02T18:29:15.202004+00:00,2026-07-02T18:35:16.955976+00:00,ok,,808,780,28,0.034653465346534656,21338.0,22454.0,22669.0,20155.0,2.3,,0.06031424227065382,192937984.0,0.07307491602841765,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702182922569
bulkhead__latency_injection__04,bulkhead,latency_injection,4,2026-07-02T18:35:26.965918+00:00,2026-07-02T18:41:26.554069+00:00,ok,,788,742,46,0.0583756345177665,21394.0,27145.0,32052.0,20647.0,2.24,,0.6821192052980132,224395264.0,0.08494637510739267,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702183532391
bulkhead__latency_injection__05,bulkhead,latency_injection,5,2026-07-02T18:41:36.580241+00:00,2026-07-02T18:47:45.808376+00:00,ok,,817,771,46,0.056303549571603426,21136.0,22313.0,22710.0,19913.0,2.33,,0.1288117770767613,180355072.0,0.07384691701736301,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702184151314
bulkhead__latency_injection__06,bulkhead,latency_injection,6,2026-07-02T18:47:55.820122+00:00,2026-07-02T18:54:08.599822+00:00,ok,,807,783,24,0.02973977695167286,21433.0,22531.0,22980.0,20224.0,2.29,,0.07373150105708245,191889408.0,0.06439574994146824,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702184812520
bulkhead__latency_injection__07,bulkhead,latency_injection,7,2026-07-02T18:54:18.616207+00:00,2026-07-02T19:00:29.447509+00:00,ok,,814,781,33,0.04054054054054054,21117.0,22478.0,22881.0,19981.0,2.32,0.10937627968571938,0.26441036488630354,201326592.0,0.058965332922525704,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702185434178
bulkhead__latency_injection__08,bulkhead,latency_injection,8,2026-07-02T19:00:39.461742+00:00,2026-07-02T19:06:55.717653+00:00,ok,,820,762,58,0.07073170731707316,20977.0,22310.0,22955.0,19839.0,2.34,,0.11233068659504905,186646528.0,0.040787250036373734,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702190101300
bulkhead__latency_injection__09,bulkhead,latency_injection,9,2026-07-02T19:07:05.729363+00:00,2026-07-02T19:13:23.059228+00:00,ok,,815,765,50,0.06134969325153374,21228.0,22429.0,22981.0,19997.0,2.32,,0.10886142519063897,189792256.0,0.013181208982132375,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702190728569
bulkhead__latency_injection__10,bulkhead,latency_injection,10,2026-07-02T19:13:33.067701+00:00,2026-07-02T19:19:40.909117+00:00,ok,,815,775,40,0.049079754601226995,21147.0,22340.0,22837.0,20005.0,2.32,,0.0788370874803562,250609664.0,0.12071220797952265,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702191345895
bulkhead__latency_injection__11,bulkhead,latency_injection,11,2026-07-02T19:19:50.926496+00:00,2026-07-02T19:26:08.808780+00:00,ok,,817,761,56,0.06854345165238677,21121.0,22403.0,22934.0,19927.0,2.32,,0.17453798767967144,242221048.0,0.06567920802626759,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702192012808
bulkhead__latency_injection__12,bulkhead,latency_injection,12,2026-07-02T19:26:18.812751+00:00,2026-07-02T19:32:35.104821+00:00,ok,,814,765,49,0.060196560196560195,21209.0,22494.0,23009.0,19981.0,2.32,,0.08385009436505797,251658224.0,0.08575591596309096,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702192639681
bulkhead__latency_injection__13,bulkhead,latency_injection,13,2026-07-02T19:32:45.123455+00:00,2026-07-02T19:38:59.546549+00:00,ok,,814,765,49,0.060196560196560195,21119.0,22428.0,22851.0,19896.0,2.32,,0.09367296631059983,188743680.0,0.043097457964904606,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702193304060
bulkhead__latency_injection__14,bulkhead,latency_injection,14,2026-07-02T19:39:09.560060+00:00,2026-07-02T19:45:27.911339+00:00,ok,,825,767,58,0.0703030303030303,20937.0,22189.0,22677.0,19771.0,2.34,,0.26807563959955505,232783872.0,0.040721458033658564,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702193932172
bulkhead__latency_injection__15,bulkhead,latency_injection,15,2026-07-02T19:45:37.922411+00:00,2026-07-02T19:51:42.550492+00:00,ok,,814,775,39,0.04791154791154791,21124.0,22404.0,22933.0,19981.0,2.32,,0.13199163617354942,135306520.0,0.08093675004784018,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702194548293
bulkhead__latency_injection__16,bulkhead,latency_injection,16,2026-07-02T19:51:52.572015+00:00,2026-07-02T19:58:11.127160+00:00,ok,,816,773,43,0.05269607843137255,21157.0,22362.0,22849.0,19926.0,2.32,,0.08238410596026491,134404776.0,0.09282499994151294,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702195214634
bulkhead__latency_injection__17,bulkhead,latency_injection,17,2026-07-02T19:58:21.147540+00:00,2026-07-02T20:04:48.304805+00:00,ok,,804,769,35,0.043532338308457715,21427.0,22522.0,22930.0,20241.0,2.28,,0.13408190224570674,165675008.0,0.09088966704439372,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702195851179
bulkhead__latency_injection__18,bulkhead,latency_injection,18,2026-07-02T20:04:58.321740+00:00,2026-07-02T20:11:30.983414+00:00,ok,,803,754,49,0.06102117061021171,21445.0,22520.0,23033.0,20247.0,2.28,,0.34841628959276016,207618048.0,0.06422475003637373,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702200534419
bulkhead__latency_injection__19,bulkhead,latency_injection,19,2026-07-02T20:11:40.998007+00:00,2026-07-02T20:18:10.701252+00:00,ok,,811,766,45,0.055487053020961775,21280.0,22506.0,22982.0,20101.0,2.3,,0.17888480045287292,139174088.0,0.06437575002200902,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702201214225
bulkhead__latency_injection__20,bulkhead,latency_injection,20,2026-07-02T20:18:20.722904+00:00,2026-07-02T20:24:49.153299+00:00,ok,,819,725,94,0.11477411477411477,21059.0,22653.0,24131.0,19870.0,2.31,,0.18521229868228406,152043512.0,0.15947850001975894,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702201846254
bulkhead__partial_failure__01,bulkhead,partial_failure,1,2026-07-02T20:24:59.170223+00:00,2026-07-02T20:31:32.046518+00:00,ok,,1275,1043,232,0.18196078431372548,12308.0,20234.0,24052.0,12619.0,3.71,,0.7004180213655364,161480696.0,0.17767125007230788,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702202540105
bulkhead__partial_failure__02,bulkhead,partial_failure,2,2026-07-02T20:31:42.061681+00:00,2026-07-02T20:38:08.401102+00:00,ok,,1535,1469,66,0.04299674267100977,10864.0,11491.0,11774.0,10443.0,4.49,,0.5037234042553191,153092096.0,0.05194995796773583,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702203219370
bulkhead__partial_failure__03,bulkhead,partial_failure,3,2026-07-02T20:38:18.420093+00:00,2026-07-02T20:44:26.991654+00:00,ok,,1512,1421,91,0.06018518518518518,11041.0,11903.0,12519.0,10597.0,4.42,,0.23318385650224216,164626432.0,0.04473395901732147,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702203840812
bulkhead__partial_failure__04,bulkhead,partial_failure,4,2026-07-02T20:44:37.007674+00:00,2026-07-02T20:50:46.402631+00:00,ok,,1498,1371,127,0.08477970627503338,11058.0,12268.0,15003.0,10696.0,4.39,,0.35493722429589414,153092072.0,0.17006962501909584,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702204457091
bulkhead__partial_failure__05,bulkhead,partial_failure,5,2026-07-02T20:50:56.423603+00:00,2026-07-02T20:57:11.725450+00:00,ok,,1521,1428,93,0.0611439842209073,10961.0,11988.0,13112.0,10527.0,4.46,,0.20723917672107878,136879144.0,0.10950875002890825,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702205125511
bulkhead__partial_failure__06,bulkhead,partial_failure,6,2026-07-02T20:57:21.736943+00:00,2026-07-02T21:03:25.140329+00:00,ok,,1532,1462,70,0.04569190600522193,10893.0,11736.0,12264.0,10458.0,4.48,,0.39275766016713093,176160768.0,0.23760245798621327,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702205737280
bulkhead__partial_failure__07,bulkhead,partial_failure,7,2026-07-02T21:03:35.156200+00:00,2026-07-02T21:09:46.664879+00:00,ok,,1467,1334,133,0.09066121336059986,11172.0,14183.0,16464.0,10938.0,4.29,,0.3338954468802698,192937984.0,0.07290795806329697,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702210400660
bulkhead__partial_failure__08,bulkhead,partial_failure,8,2026-07-02T21:09:56.686415+00:00,2026-07-02T21:15:54.460648+00:00,ok,,1498,1376,122,0.0814419225634179,11159.0,12110.0,12605.0,10687.0,4.39,,0.15717244950802695,207618040.0,0.08076475001871586,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702211008380
bulkhead__partial_failure__09,bulkhead,partial_failure,9,2026-07-02T21:16:04.472677+00:00,2026-07-02T21:22:09.575143+00:00,ok,,1512,1413,99,0.06547619047619048,11062.0,11976.0,12818.0,10596.0,4.43,,0.10193905817174516,141096488.0,0.0841865420807153,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702211624681
bulkhead__partial_failure__10,bulkhead,partial_failure,10,2026-07-02T21:22:19.603609+00:00,2026-07-02T21:28:09.660932+00:00,ok,,1557,1502,55,0.035324341682723186,10789.0,11432.0,11673.0,10293.0,4.57,,0.2015735214324471,182452224.0,0.010111749987117946,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702212227481
